sample_id,tibetan_audio,chinese_text,tibetan_text
m20-La40_45,./TCST/wav/U-Tsang/m20-La40/m20-La40_45.wav,不时出现各种事故甚至流血冲突。,དུས་ངེས་མེད་དུ་དོན་རྐྱེན་སྣ་ཚོགས་དང་ཐ་ན་ཁྲག་བཞུར་གདོང་གཏུག་ཀྱང་འབྱུང་བཞིན་ཡོད།
L_M_0_13_068,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_068.wav,在对朝鲜国家的制裁上，刘明洪说：,ཁྲའོ་ཞན་རྒྱལ་ཁབ་ལ་བཀག་སྡོམ་བྱེད་པའི་ཐད་ནས་ལིག་མེན་ཧོན་གྱིས་བཤད་རྒྱུར།
L_F_0_10_308,./TCST/wav/U-Tsang/L_F_0_10/L_F_0_10_308.wav,平静的生活中，新生活的希望正在慢慢萌发。,ལྷིང་འཇགས་ཀྱི་འཚོ་བའི་ཁྲོད་འཚོ་བ་གསར་བའི་རེ་བའི་མྱུ་གུ་དལ་གྱིས་འབུས་བཞིན་ཡོད།
L_F_0_13_311,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_311.wav,察雅等县正在逐步顺利开展。,བྲག་གཡབ་སོགས་རྫོང་ཁག་ཏུ་རིམ་བཞིན་བདེ་བླག་ངང་སྤེལ་བཞིན་ཡོད་པ་རེད།
maqufa-037,./TCST/wav/Amdo/maqufa/maqufa_037.wav,不断推进中华民族共同体建设,མུ་མཐུད་དུ་ཀྲུང་ཧྭ་མི་རིགས་ཐུན་མོང་གཞི་གཅིག་ཅན་འཛུགས་སྐྲུན་བྱ་དགོས།
m25-La28_268,./TCST/wav/U-Tsang/m25-La28/m25-La28_268.wav,为知难而进的顽强勇士而颂扬,དཀའ་ངལ་ཡོད་པ་ཤེས་བཞིན་དུ་མདུན་སྐྱོད་བྱེད་པའི་ཞུམ་མེད་དཔའ་བོ་རྣམས་ལ་བསྔགས་བརྗོད་བྱས་པའམ།
bodad-076,./TCST/wav/Amdo/bodad/bodad_076.wav,这个人很有嫉妒心,མྱི་འདེ་ད་ཞེ་གི་ཕྲག་དོག་ཡོད་ཡ།
bodkb-095,./TCST/wav/Kham/bodkb/bodkb_095.wav,你带课本了吗,ཁྱོད་ཀྱིས་དཔེ་དེབ་ཁུར་ཨེ་ཡོད།
f58-La68_71,./TCST/wav/U-Tsang/f58-La68/f58-La68_71.wav,我们真的是一点都不了解。,ང་ཚོར་དངོས་གནས་ཤེས་རྟོགས་གང་ཡང་མེད་པ་ཡིན།
L_F_0_02_321,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_321.wav,中方愿同克方共同努力，,ཀྲུང་གོ་ཕྱོགས་ཀྱིས་ཁི་ལོ་ཏེ་ཡ་ཕྱོགས་དང་མཉམ་དུ་འབད་བརྩོན་བྱས་ཏེ།
f6-La11_74,./TCST/wav/U-Tsang/f6-La11/f6-La11_74.wav,使之与现代社会相适应、与现代文明相协调。,དེང་རབས་ཀྱི་སྤྱི་ཚོགས་དང་འཚམ་ཞིང་དེང་རབས་དཔལ་ཡོན་དང་མཐུན་པར་བྱ་དགོས།
f58-La68_232,./TCST/wav/U-Tsang/f58-La68/f58-La68_232.wav,由于许多偶然的和未知的散布方法，,སྟེས་དབང་དང་ཤེས་མེད་པའི་ཁ་གྲམ་ཐབས་དུ་མའི་རྐྱེན་གྱིས།
bodkb-086,./TCST/wav/Kham/bodkb/bodkb_086.wav,能不能借点钱,སྒོར་མོ་རིག་སྐྱིས་ན་ཨེ་ཆོག
m20-La40_162,./TCST/wav/U-Tsang/m20-La40/m20-La40_162.wav,家鸭的口部的毛片比鸭舌状的毛片粗糙。,ཁྱིམ་གསོས་བྱ་གག་གི་ཁ་ནང་གི་སྤུ་ལེབ་ནི་ངུར་པ་ཕང་འགྲོའི་མཆུ་ཅན་གྱི་སྤུ་ལེབ་ལས་རགས་པ་མ་ཟད།
L_M_0_10_178,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_178.wav,此外还通过举办文艺演出等多种活动。,དེ་མིན་ད་དུང་རིག་རྩལ་འཁྲབ་སྟོན་སོགས་ཀྱི་བྱེད་སྒོ་སྣ་ཚོགས་སྤེལ་བ་བརྒྱུད་ནས།
f21-La41_289,./TCST/wav/U-Tsang/f21-La41/f21-La41_289.wav,甚至可能导致严重后果，必须坚决加以克服。,ཐ་ན་མཇུག་འབྲས་ཚབས་ཆེན་འབྱུང་ངེས་ཡིན་པས་ངེས་པར་དུ་སེལ་ཐབས་མཐའ་གཅིག་ཏུ་བྱ་དགོས།
bodkb-094,./TCST/wav/Kham/bodkb/bodkb_094.wav,成都的夏天特别热,ཁྲིན་ཏུའུ་དབྱར་ཀ་ཧ་ཅང་ཚ།
L_M_0_18_320,./TCST/wav/U-Tsang/L_M_0_18/L_M_0_18_320.wav,周永康专程来到格尔木河防洪工地。,ཀྲོའུ་ཡུང་ཁང་ཆེད་དུ་ན་གོར་མོ་ཆུ་བོའི་ཆུ་ལོག་སྔོན་འགོག་གི་ལས་ཡུལ་དུ་སོང་ནས།
f6-La11_257,./TCST/wav/U-Tsang/f6-La11/f6-La11_257.wav,充分发挥监察、审计等专门监督的作用。,ལྟ་ཞིབ་དང་།རྩིས་བཤེར་ལ་སོགས་པའི་ཆེད་ལས་ལྟ་སྐུལ་གྱི་ནུས་པ་འདོན་སྤེལ་གང་ལེགས་བྱ་དགོས།
cuoxiang-097,./TCST/wav/U-Tsang/cuoxiang/cuoxiang_097.wav,哦哟，确实很好看。,འོང་འདུག   དངོས་གནས་ལྟད་མོ་ཆེན་པོ་འདུག
bodwz-061,./TCST/wav/U-Tsang/bodwz/bodwz_061.wav,老师在办公室等着你,རྒན་ལགས་གཞུང་ལས་ཁང་ནང་རང་སྒུག་བཞུགས་བཞག
L_F_0_10_315,./TCST/wav/U-Tsang/L_F_0_10/L_F_0_10_315.wav,在文化交流方面取得了出色的成绩。,རིག་གནས་བརྗེ་རེས་བྱེད་པའི་ཕྱོགས་སུ་གཟེངས་སུ་ཐོན་པའི་གྲུབ་འབྲས་བླངས།
f21-La41_245,./TCST/wav/U-Tsang/f21-La41/f21-La41_245.wav,推进中国特色农业现代化。,ཀྲུང་གོའི་ཁྱད་ཆོས་ལྡན་པའི་ཞིང་ལས་དེང་རབས་ཅན་དུ་འགྱུར་བར་སྐུལ་སྤེལ་བྱ་དགོས།
L_F_0_10_330,./TCST/wav/U-Tsang/L_F_0_10/L_F_0_10_330.wav,对瑞士进行正式访问，,སུའེ་ཙེར་རྒྱལ་ཁབ་ལ་དངོས་གཞིའི་འཚམས་འདྲི་མཛད་པར་ཕེབས་པ་དང་།
f71-La16_388,./TCST/wav/U-Tsang/f71-La16/f71-La16_388.wav,食堂里有酥油茶吗？,ཟ་ཁང་ལ་ཇ་སྲུབས་མ་འདུག་གས།
L_M_0_13_257,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_257.wav,红原县慰问援藏工作队。,ཧུང་ཡོན་རྫོང་གིས་བོད་སྐྱོར་ལས་བྱེད་རུ་ཁག་ལ་འཚམས་འདྲི་བྱས་པ།
f58-La68_135,./TCST/wav/U-Tsang/f58-La68/f58-La68_135.wav,在任何一定的时间内，,དུས་ཚོད་ངེས་ཅན་གང་དང་གང་གི་ནང་།
L_M_0_10_088,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_088.wav,中方愿同克罗地亚共同努力，,ཀྲུང་གོ་ཕྱོགས་ཀྱིས་ཁི་ལོ་ཏེ་ཡ་ཕྱོགས་དང་མཉམ་དུ་འབད་བརྩོན་བྱས་ཏེ།
L_F_0_02_088,./TCST/wav/U-Tsang/L_F_0_02/L_F_0_02_088.wav,特别是培养农牧民党员能力，,ལྷག་པར་དུ་རོང་འབྲོག་པའི་ཏང་ཡོན་གྱི་ནུས་པ་སྐྱེད་སྲིང་བྱས་ཏེ།
f71-La16_26,./TCST/wav/U-Tsang/f71-La16/f71-La16_26.wav,我们以邓小平理论和“三个代表”重要思想为指导，,ང་ཚོས་ཏེང་ཞའོ་ཕིན་གྱི་རིགས་པའི་གཞུང་ལུགས་དང་“མཚོན་བྱེད་གསུམ་”གྱི་དགོངས་པ་གལ་ཆེན་མཛུབ་སྟོན་དུ་བཟུང་།
bodad-043,./TCST/wav/Amdo/bodad/bodad_043.wav,周末去其他学校看一看,གཟའ་འཇུག་ག་སློབ་གྲྭ་གཞན་པ་འགྱོ་འ་གཅིག་བལྟ།
f21-La41_75,./TCST/wav/U-Tsang/f21-La41/f21-La41_75.wav,我们记得它们可以为迁徙提供大量的时间。,དེ་དག་གིས་ཡུལ་སྤོ་བར་དུས་ཚོད་འབོར་ཆེན་ཞིག་འདོན་སྤྲོད་བགྱི་རྒྱུ་ཡོད་པ་ང་ཚོའི་བློ་ན་ཡོད་ན།
f6-La11_285,./TCST/wav/U-Tsang/f6-La11/f6-La11_285.wav,又能充分吸收僧人的意见，防止工作中出现失误。,གྲྭ་བ་ཚོའི་བསམ་འཆར་ཡང་གང་ལེགས་སུ་བསྡུ་ཐུབ་པས་བྱ་བའི་ཁྲོད་དུ་འཕྱུག་ནོར་འབྱུང་བར་སྔོན་འགོག་བྱེད་ཐུབ།
L_M_0_13_215,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_215.wav,安排房屋废墟清理和地震遗址选择等工作。,ཁང་བའི་ཞིག་རོ་གཙང་དག་དང་ས་འགུལ་བྱུང་ཤུལ་གདམ་པ་སོགས་ཀྱི་བྱ་བར་བཀོད་སྒྲིག་བྱས།
L_F_0_13_272,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_272.wav,张意群向全区公安机关和广大公安民警，,ཀྲང་ཡིད་འཇུང་གིས་ལྗོངས་ཡོངས་ཀྱི་སྤྱི་བདེ་ལས་ཁུངས་དང་རྒྱ་ཆེའི་སྤྱི་བདེའི་ཉེན་རྟོག་པ།
m25-La28_109,./TCST/wav/U-Tsang/m25-La28/m25-La28_109.wav,逐步形成社会公平保障体系，,སྤྱི་ཚོགས་དྲང་སྙོམས་ཀྱི་འགན་སྲུང་མ་ལག་རིམ་བཞིན་ཆགས་པར་བྱེད་པ།
cuoxiang-185,./TCST/wav/U-Tsang/cuoxiang/cuoxiang_185.wav,谢谢。,ཐུགས་རྗེ་ཆེ།
m25-La28_191,./TCST/wav/U-Tsang/m25-La28/m25-La28_191.wav,天主教、基督教的荣神益人。,གནམ་བདག་ཆོས་ལུགས་དང་ཡེ་ཤུ་ཆོས་ལུགས་ཀྱིས་གཟི་བྱིན་ལྷ་དང་བདེ་བ་མི་།
m25-La28_380,./TCST/wav/U-Tsang/m25-La28/m25-La28_380.wav,今天星期几呀？,དེ་རིང་གཟའ་ག་ཚོད་རེད།
f6-La11_175,./TCST/wav/U-Tsang/f6-La11/f6-La11_175.wav,认真解决长期积累的突出矛盾和问题，,ཡུན་རིང་སྤུང་གསོག་ཐེབས་པའི་འགལ་བ་དང་གནད་དོན་འབུར་ཐོན་རྣམས་ཐག་གཅོད་ནན་ཏན་བྱེད་པ།
m25-La28_10,./TCST/wav/U-Tsang/m25-La28/m25-La28_10.wav,乳腺是哺乳动物全纲所共有的。,ནུ་མའི་གཤེར་རྨེན་ནི་འོ་གསོས་སྲོག་ཆགས་ཀྱི་སྤྱི་རྐང་ལ་ཐུན་མོང་དུ་ཡོད་པ་ཞིག་ཡིན་པ་མ་ཟད།
bodkb-204,./TCST/wav/Kham/bodkb/bodkb_204.wav,请稍等，我帮你看看她在不在,མྱ་ཚ་སྒུག་ཨ།ངས་ཁོ་ཨེ་འགི་མི་འགི་ལྟ་འོང་།
L_F_0_05_372,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_372.wav,“发现卡”：好政策的恩惠,ཤེས་རྟོགས་བྱང་བུ་ཞེས་པ་ལས་སྲིད་ཇུས་བཟང་པོའི་བཀའ་དྲིན་རྟོགས་ཐུབ་པ།
f6-La11_396,./TCST/wav/U-Tsang/f6-La11/f6-La11_396.wav,我们为什么不试试呢？,ང་ཚོ་ཚོད་བལྟ་མི་བྱེད་པའི་རྒྱུ་མཚན་གང་ཡིན།
maqufa-052,./TCST/wav/Amdo/maqufa/maqufa_052.wav,			加大军事治理工作力度，以军事治理新加强助推强军事业新发展。,དམག་དོན་བཅོས་སྐྱོང་ལས་དོན་སྤེལ་ཤུགས་ཆེ་རུ་གཏོང་དགོས་པ་མ་ཟད།དམག་དོན་བཅོས་སྐྱོང་བྱེད་པར་བརྟེན་ནས་དམག་དཔུང་སྟོབས་ཆེར་གཏོང་བའི་བྱ་གཞག་ལ་འཕེལ་རྒྱས་གསར་པ་ཡོང་རྒྱུར་རམ་འདེགས་བྱ་དགོས།
f58-La68_248,./TCST/wav/U-Tsang/f58-La68/f58-La68_248.wav,在升级的步骤中采取行动是可以理解的。,རིམ་པ་འཕར་བའི་གོམ་རིམ་དུ་འགུལ་སྐྱོད་བྱས་པར་གོ་བ་ལེན་ཐུབ།
m20-La40_121,./TCST/wav/U-Tsang/m20-La40/m20-La40_121.wav,这等于美国无形中从其他国家获得铸币税。,འདི་ནི་ཨ་རིས་རང་ཤུགས་སུ་རྒྱལ་ཁབ་གཞན་ནས་དངུལ་ལོར་ལུགས་རྒྱག་དཔྱ་ཁྲལ་ཐོབ་པ་དང་མཚུངས།
L_M_0_20_129,./TCST/wav/U-Tsang/L_M_0_20/L_M_0_20_129.wav,西藏自治区话剧团副团长洛桑旦,བོད་རང་སྐྱོང་ལྗོངས་གཏམ་བརྗོད་ཟློས་གར་ཚོགས་པའི་ཚོགས་གཙོ་གཞོན་པ་བློ་བསྟན་གྱིས།
L_F_0_10_198,./TCST/wav/U-Tsang/L_F_0_10/L_F_0_10_198.wav,这次活动共散发了数百份宣传材料，,རེབ་འདིའི་བྱ་འགུལ་ལས་བསྡོམས་པས་དྲིལ་བསྒྲགས་ཡིག་ཆ་བརྒྱ་ཕྲག་འགའ་འགྲེམ་སྤེལ་བྱས་པ་དང་།
f6-La11_350,./TCST/wav/U-Tsang/f6-La11/f6-La11_350.wav,我在座的各位都受到了最真挚的欢迎。,ངའི་འདིར་བཞུགས་པའི་ལྷན་རྒྱས་ལ་ཆེས་ལྷད་མེད་ཀྱི་དགའ་བསུ་ཐོབ།
L_F_0_05_040,./TCST/wav/U-Tsang/L_F_0_05/L_F_0_05_040.wav,精心做好涉外工作，,སེམས་ཞིབ་མོས་ཕྱི་ཕྱོགས་དང་འབྲེལ་བའི་བྱ་བ་ལེགས་པར་བསྒྲུབ་པ་དང་།
m20-La40_110,./TCST/wav/U-Tsang/m20-La40/m20-La40_110.wav,给我们的社会主义事业造成多么重大的损失！,ང་ཚོའི་སྤྱི་ཚོགས་རིང་ལུགས་ཀྱི་བྱ་གཞག་ལ་གནོད་སྐྱོན་དེ་འདྲ་ཚབས་ཆེན་བཏང་།
L_M_0_13_270,./TCST/wav/U-Tsang/L_M_0_13/L_M_0_13_270.wav,两国建立全面战略合作伙伴关系。,རྒྱལ་ཁབ་གཉིས་ཀྱིས་ཕྱོགས་ཡོངས་ཀྱི་འཐབ་ཇུས་མཉམ་ལས་གྲོགས་པོའི་འབྲེལ་བ་བཙུགས་ཏེ།
L_F_0_10_077,./TCST/wav/U-Tsang/L_F_0_10/L_F_0_10_077.wav,尼木宗获中国地方政府创新奖提名奖,སྙེ་མོ་རྗོང་ལ་ཀྲུང་གོའི་ས་གནས་སྲིད་གཞུང་གི་གསར་གཏོད་བྱ་དགའི་མིང་བཏོན་བྱ་དགའ་ཐོབ་པ།
L_M_0_10_378,./TCST/wav/U-Tsang/L_M_0_10/L_M_0_10_378.wav,在乌鲁木齐事件等一系列报道中。,ཝུ་ལུ་མུ་ཆིའི་དོན་རྐྱེན་སོགས་ཀྱི་གནས་ཚུལ་རབ་དང་རིམ་པ་སྤེལ་བའི་ཁྲོད།
L_F_0_13_404,./TCST/wav/U-Tsang/L_F_0_13/L_F_0_13_404.wav,局部有大到暴雨，,ས་ཆ་ཁ་ཤས་ལ་ཆར་ཆེན་པོ་ནས་དྲག་ཆར་འབབ་རྒྱུ་ཡིན་ལ།
cuoxiang-012,./TCST/wav/U-Tsang/cuoxiang/cuoxiang_012.wav,一天，,ཉིན་ཞིག་ལ།
f6-La11_174,./TCST/wav/U-Tsang/f6-La11/f6-La11_174.wav,达赖集团和一些外国势力所说的“西藏问题”根本不存在。,ཏཱ་ལའི་རུ་ཚོགས་དང་ཕྱི་རྒྱལ་ཕྱོགས་གཏོགས་འགའ་ཞིག་གིས་བཤད་པའི“བོད་ཀྱི་གནད་དོན”ཟེར་བ་གཏན་ནས་མེད།
